,aX,aY,aZ,gX,gY,gZ
0,0.7412109375,-1.77978515625,-0.83544921875,63.49894332885742,-336.2933349609375,-612.1315307617188
1,0.894287109375,-2.084716796875,-0.96044921875,-27.07723045349121,-327.6873779296875,-638.6207885742188
2,1.02734375,-2.3134765625,-1.1142578125,-143.2881622314453,-339.0399169921875,-628.9772338867188
3,1.287841796875,-3.0029296875,-1.5263671875,-293.4346618652344,-371.6326904296875,-566.1110229492188
4,1.556640625,-3.8447265625,-1.97314453125,-395.5464782714844,-396.9622802734375,-510.3249206542969
5,1.76708984375,-4.599609375,-2.348876953125,-464.5772399902344,-404.7747802734375,-487.3146667480469
6,1.9951171875,-5.421875,-2.715087890625,-504.5552673339844,-394.6429443359375,-479.5632019042969
7,2.167724609375,-6.154541015625,-3.037353515625,-514.0156860351562,-397.8778076171875,-431.5285339355469
8,2.271240234375,-6.833251953125,-3.36865234375,-546.3032836914062,-427.2357177734375,-319.4069519042969
9,2.383544921875,-7.7216796875,-3.885009765625,-631.8135375976562,-484.6087646484375,-159.9831085205078
10,2.322509765625,-7.83935546875,-3.95166015625,-647.0723266601562,-497.2430419921875,-113.71846771240234
11,2.21728515625,-7.5869140625,-3.72265625,-575.9053344726562,-480.1531982421875,-101.45040130615234
12,2.07763671875,-7.349365234375,-3.485595703125,-452.4312438964844,-484.9139404296875,-7.2121171951293945
13,1.562744140625,-5.81396484375,-2.811767578125,-427.5289001464844,-527.7606201171875,102.34598541259766
14,1.39208984375,-5.435791015625,-2.68017578125,-414.2842712402344,-566.4569091796875,164.5408172607422
15,1.326416015625,-5.259521484375,-2.588623046875,-368.4468688964844,-588.1854248046875,189.3210906982422
16,1.231201171875,-4.79296875,-2.344482421875,-254.9214630126953,-595.6927490234375,183.7668914794922
17,1.225341796875,-4.615478515625,-2.2373046875,-162.1480255126953,-606.3739013671875,195.0583953857422
18,1.09814453125,-4.02001953125,-2.03857421875,-86.46443939208984,-627.6141357421875,232.8391571044922
19,1.07568359375,-3.793701171875,-1.974609375,-17.18953514099121,-663.3197021484375,294.8508605957031
20,1.081298828125,-3.666259765625,-1.95947265625,45.79874801635742,-678.5174560546875,324.3308410644531
21,0.979736328125,-3.095947265625,-1.74853515625,124.16788482666016,-672.5360107421875,315.5417785644531
22,0.879150390625,-2.608642578125,-1.571044921875,232.2001190185547,-643.7884521484375,254.3235321044922
23,0.999755859375,-3.005126953125,-1.76611328125,326.3773498535156,-606.2518310546875,191.1521453857422
24,1.025390625,-3.223388671875,-1.97705078125,448.0204162597656,-559.8040771484375,118.21512603759766
25,0.885498046875,-2.779296875,-1.919677734375,584.6171264648438,-513.1121826171875,58.40067672729492
26,0.6943359375,-2.123291015625,-1.69580078125,623.8016967773438,-499.3792724609375,33.49833297729492
27,0.579345703125,-1.698486328125,-1.504150390625,620.9330444335938,-493.8250732421875,7.6194257736206055
28,0.48779296875,-1.59814453125,-1.380615234375,593.9555053710938,-475.0262451171875,-72.39766693115234
29,0.410888671875,-1.558349609375,-1.25244140625,561.4237670898438,-443.8983154296875,-187.3878936767578
30,0.348876953125,-1.438720703125,-1.103759765625,521.9340209960938,-403.1268310546875,-325.2052917480469
31,0.297607421875,-1.303466796875,-0.953369140625,467.0023498535156,-350.8807373046875,-472.6662292480469
32,0.362060546875,-1.47412109375,-0.908935546875,424.4608459472656,-320.8514404296875,-538.4010620117188
33,0.425537109375,-1.667724609375,-0.915283203125,376.4872131347656,-301.1370849609375,-572.8248901367188
34,0.525146484375,-1.90283203125,-0.951416015625,321.4945373535156,-288.6248779296875,-576.1207885742188
35,0.73046875,-2.34375,-1.05029296875,231.6508026123047,-283.0706787109375,-553.7819213867188
36,0.894287109375,-2.72802734375,-1.16259765625,141.8070526123047,-276.8450927734375,-560.1295776367188
37,1.11083984375,-3.340576171875,-1.367431640625,44.70011520385742,-255.9710693359375,-613.1080932617188
38,1.4921875,-4.13232421875,-1.6875,-93.91072845458984,-210.1336669921875,-743.4791870117188
39,1.808837890625,-4.84521484375,-2.004638671875,-179.5430450439453,-183.0340576171875,-810.7399291992188
40,2.10791015625,-5.8134765625,-2.47412109375,-245.7661895751953,-185.4754638671875,-775.4616088867188
41,2.3037109375,-6.67333984375,-2.87646484375,-299.3550720214844,-220.5706787109375,-617.0753784179688
42,2.32568359375,-6.881103515625,-3.020263671875,-356.3619079589844,-229.6649169921875,-562.1437377929688
43,2.4072265625,-7.00341796875,-3.177978515625,-444.0083923339844,-225.6365966796875,-581.9801635742188
44,2.52001953125,-7.351318359375,-3.445556640625,-531.4717407226562,-239.9798583984375,-551.6456909179688
45,2.241455078125,-6.825927734375,-3.214111328125,-517.0064086914062,-269.7039794921875,-434.7023620605469
46,1.84814453125,-5.947021484375,-2.756103515625,-448.2198181152344,-292.0428466796875,-319.5900573730469
47,1.454345703125,-5.070068359375,-2.331787109375,-377.7242126464844,-322.9876708984375,-236.0939483642578
48,1.244873046875,-4.410400390625,-2.116943359375,-388.1001892089844,-365.5902099609375,-200.6935577392578
49,1.16162109375,-4.216552734375,-2.14111328125,-436.0738220214844,-425.8319091796875,-163.6452178955078
50,1.11328125,-4.067626953125,-2.15283203125,-448.9522399902344,-504.4451904296875,-104.92940521240234
51,0.918212890625,-3.4130859375,-1.894775390625,-394.6309509277344,-544.2401123046875,-71.29903411865234
52,0.869140625,-3.22509765625,-1.772705078125,-318.6421813964844,-573.7200927734375,-48.71602249145508
53,1.024658203125,-3.7861328125,-1.997802734375,-208.7178497314453,-616.2615966796875,15.798136711120605
54,0.9306640625,-3.349853515625,-1.868896484375,-166.3594512939453,-659.5965576171875,92.27518463134766
55,0.861572265625,-2.9716796875,-1.730224609375,-141.1519317626953,-692.9217529296875,141.2253875732422
56,0.8349609375,-2.7236328125,-1.6376953125,-112.22127532958984,-710.0726318359375,171.8650360107422
57,0.87255859375,-2.7001953125,-1.59375,-37.27009963989258,-702.8704833984375,185.5369110107422
58,0.870361328125,-2.585205078125,-1.528076171875,59.65372848510742,-675.9539794921875,183.7668914794922
59,0.8701171875,-2.447265625,-1.474853515625,169.8832244873047,-643.6663818359375,180.4709930419922
60,0.771728515625,-2.0302734375,-1.35693359375,312.0340881347656,-591.5423583984375,156.1790008544922
61,0.669921875,-1.67724609375,-1.242919921875,385.0321350097656,-560.0482177734375,133.4128875732422
62,0.61474609375,-1.433837890625,-1.14892578125,423.6673889160156,-534.4744873046875,109.79227447509766
63,0.541259765625,-1.267578125,-1.06884765625,438.2547912597656,-503.5906982421875,65.23661041259766
64,0.54736328125,-1.331298828125,-1.054931640625,441.9779357910156,-477.4066162109375,26.35721778869629
65,0.5673828125,-1.483642578125,-1.08642578125,463.0960998535156,-440.6634521484375,-25.03438377380371
66,0.47900390625,-1.400390625,-1.05517578125,509.9100646972656,-374.1351318359375,-119.08956146240234
67,0.41845703125,-1.3369140625,-1.00146484375,537.1928100585938,-323.0487060546875,-192.3927764892578
68,0.39013671875,-1.4501953125,-1.037109375,555.5643920898438,-275.7464599609375,-261.7287292480469
69,0.446533203125,-1.912841796875,-1.153564453125,549.2777709960938,-215.9320068359375,-347.6051940917969
70,0.5732421875,-2.4443359375,-1.276611328125,515.1591186523438,-176.5032958984375,-408.4572448730469
71,0.722412109375,-2.998291015625,-1.420166015625,471.6410217285156,-144.4598388671875,-447.8859558105469
72,0.867431640625,-3.49169921875,-1.54736328125,404.8075256347656,-112.8436279296875,-473.3986511230469
73,1.106689453125,-4.390869140625,-1.83544921875,375.7547912597656,-76.4666748046875,-510.3859558105469
74,1.340576171875,-5.316162109375,-2.153076171875,356.6507873535156,-21.1077880859375,-596.0792846679688
75,1.493896484375,-5.8984375,-2.345703125,338.5233459472656,46.1529541015625,-704.3556518554688
76,1.683349609375,-6.379150390625,-2.500244140625,260.6424865722656,85.8258056640625,-745.8595581054688
77,1.90966796875,-6.923828125,-2.6826171875,181.7240447998047,74.0460205078125,-683.7257690429688
78,2.0126953125,-7.34130859375,-2.859619140625,118.91886138916016,70.2618408203125,-651.3161010742188
79,2.02587890625,-7.323974609375,-2.8603515625,64.41446685791016,102.7325439453125,-722.4830932617188
80,1.90576171875,-6.65771484375,-2.59619140625,21.75089454650879,113.8409423828125,-753.2448120117188
81,1.645751953125,-5.740234375,-2.236328125,-23.78133201599121,83.9947509765625,-689.6461791992188
82,1.3310546875,-4.91015625,-1.937255859375,-61.44002151489258,6.2969970703125,-551.7067260742188
83,1.318359375,-4.93505859375,-1.971435546875,-92.87313079833984,-55.0433349609375,-486.0939636230469
84,1.230712890625,-4.589599609375,-1.860595703125,-133.5225372314453,-92.6409912109375,-524.1798706054688
85,1.139892578125,-3.918212890625,-1.645263671875,-186.6231231689453,-132.0697021484375,-628.0006713867188
86,1.071044921875,-3.452880859375,-1.515380859375,-209.7554473876953,-180.6536865234375,-648.0812377929688
87,0.940673828125,-2.98583984375,-1.399169921875,-224.8311309814453,-252.3699951171875,-594.3092651367188
88,0.9599609375,-3.102294921875,-1.554443359375,-237.7705841064453,-363.5760498046875,-471.3234558105469
