,aX,aY,aZ,gX,gY,gZ
0,0.359375,-0.8974609375,-0.243896484375,-1.2593587636947632,-1.5765380859375,4.6897382736206055
1,0.36572265625,-0.8798828125,-0.24951171875,-0.7100423574447632,-1.5765380859375,4.5066328048706055
2,0.347900390625,-0.88525390625,-0.257568359375,-1.4424642324447632,-2.3699951171875,3.0417888164520264
3,0.357177734375,-0.88232421875,-0.240478515625,-2.1138508319854736,-2.5531005859375,0.8445231914520264
4,0.359375,-0.87353515625,-0.227783203125,-4.494222164154053,-3.4686279296875,-0.9254963397979736
5,0.340576171875,-0.889892578125,-0.240234375,-4.433187007904053,-3.8348388671875,-1.9020588397979736
6,0.3681640625,-0.884033203125,-0.234375,-1.3203939199447632,-3.6517333984375,-0.9254963397979736
7,0.357177734375,-0.902587890625,-0.260009765625,4.600016117095947,-2.3699951171875,2.0041911602020264
8,0.37548828125,-0.911376953125,-0.248046875,9.849040031433105,-1.0272216796875,4.3845624923706055
9,0.378173828125,-0.90283203125,-0.27294921875,13.205973625183105,0.3155517578125,6.5207929611206055
10,0.360107421875,-0.8662109375,-0.232666015625,12.290446281433105,-1.0272216796875,5.6663007736206055
11,0.33935546875,-0.850341796875,-0.24462890625,8.689372062683105,-1.6986083984375,4.6897382736206055
12,0.35302734375,-0.83544921875,-0.229248046875,4.233805179595947,-1.8206787109375,2.9197185039520264
13,0.351806640625,-0.864501953125,-0.23291015625,1.6092935800552368,-1.2713623046875,-0.9254963397979736
14,0.350341796875,-0.89306640625,-0.24072265625,2.6468913555145264,0.0103759765625,-1.8410236835479736
15,0.380126953125,-0.9140625,-0.262939453125,5.515543460845947,2.5128173828125,-1.8410236835479736
16,0.3779296875,-0.919921875,-0.258056640625,10.154215812683105,4.9542236328125,0.23417162895202637
17,0.360107421875,-0.871826171875,-0.239501953125,11.130778312683105,5.3814697265625,2.0652263164520264
18,0.3505859375,-0.85986328125,-0.240234375,8.994547843933105,4.7100830078125,2.8586833477020264
19,0.344970703125,-0.860107421875,-0.236328125,3.3182780742645264,1.9024658203125,3.9573161602020264
20,0.35009765625,-0.864990234375,-0.239501953125,-2.2359211444854736,0.4376220703125,3.4079997539520264
21,0.36474609375,-0.87841796875,-0.24267578125,-5.653890132904053,0.2545166015625,3.4079997539520264
22,0.361572265625,-0.88671875,-0.236328125,-5.653890132904053,0.3765869140625,2.0652263164520264
23,0.369140625,-0.88134765625,-0.25048828125,-2.7242023944854736,1.6583251953125,-0.25410962104797363
24,0.359619140625,-0.86474609375,-0.236572265625,-0.5269368886947632,2.8790283203125,-2.2682697772979736
25,0.35986328125,-0.863525390625,-0.224365234375,0.6327310800552368,3.6724853515625,-2.2682697772979736
26,0.33349609375,-0.855712890625,-0.23681640625,-1.2593587636947632,2.6959228515625,-2.6955158710479736
27,0.36279296875,-0.860107421875,-0.225830078125,-4.005940914154053,1.3531494140625,-2.5124104022979736
28,0.356201171875,-0.8857421875,-0.244873046875,-8.156331062316895,-0.7830810546875,-2.5124104022979736
29,0.359619140625,-0.893798828125,-0.24365234375,-10.780842781066895,-2.6141357421875,-3.0617268085479736
30,0.3505859375,-0.88330078125,-0.236083984375,-10.292561531066895,-2.6141357421875,-4.2824296951293945
31,0.347900390625,-0.883056640625,-0.234619140625,-7.973226070404053,-2.2479248046875,-3.7941486835479736
32,0.35791015625,-0.88525390625,-0.24755859375,-2.0528156757354736,-1.0272216796875,-3.9162189960479736
33,0.369140625,-0.904052734375,-0.2373046875,0.8158365488052368,0.0103759765625,-2.6344807147979736
34,0.361083984375,-0.91259765625,-0.2509765625,2.3417155742645264,0.4376220703125,-1.7189533710479736
35,0.361328125,-0.89599609375,-0.247802734375,-0.7100423574447632,-1.5765380859375,-1.4137775897979736
36,0.359619140625,-0.8740234375,-0.240478515625,-4.433187007904053,-2.4310302734375,-0.19307446479797363
37,0.36181640625,-0.873291015625,-0.238525390625,-8.949788093566895,-3.8958740234375,-0.5592854022979736
38,0.356201171875,-0.88330078125,-0.24462890625,-11.696370124816895,-4.1400146484375,0.6003825664520264
39,0.375,-0.901611328125,-0.234619140625,-9.743245124816895,-2.6141357421875,0.7834880352020264
40,0.381591796875,-0.911376953125,-0.2490234375,-4.066976070404053,-0.1116943359375,1.3328044414520264
41,0.379150390625,-0.9189453125,-0.273193359375,2.0365397930145264,1.9024658203125,2.4924724102020264
42,0.359619140625,-0.8818359375,-0.240478515625,7.468668460845947,4.2828369140625,3.2859294414520264
43,0.35107421875,-0.8544921875,-0.22021484375,7.468668460845947,3.9166259765625,3.5911052227020264
44,0.355224609375,-0.835205078125,-0.235107421875,4.050699710845947,2.5128173828125,3.5300700664520264
45,0.3466796875,-0.864501953125,-0.2431640625,-3.1514484882354736,-1.0272216796875,3.2248942852020264
46,0.36181640625,-0.901123046875,-0.249755859375,-5.898030757904053,-1.9427490234375,2.4924724102020264
47,0.3662109375,-0.890380859375,-0.229736328125,-4.799397945404053,-2.2479248046875,1.4548747539520264
48,0.365966796875,-0.8798828125,-0.234375,0.2665201723575592,0.0103759765625,0.29520678520202637
49,0.364990234375,-0.873779296875,-0.24072265625,4.538980960845947,1.3531494140625,-0.7423908710479736
50,0.3427734375,-0.861572265625,-0.23974609375,7.102457523345947,1.7803955078125,-0.9254963397979736
51,0.35791015625,-0.860595703125,-0.229248046875,7.895914554595947,1.0479736328125,0.17313647270202637
52,0.353271484375,-0.87841796875,-0.2421875,7.529703617095947,0.1324462890625,1.8210856914520264
53,0.351806640625,-0.907958984375,-0.244140625,6.247965335845947,-0.5389404296875,3.2859294414520264
54,0.36376953125,-0.887939453125,-0.243896484375,6.064859867095947,-1.2713623046875,3.4690349102020264
55,0.347412109375,-0.8681640625,-0.236328125,6.431070804595947,-2.3089599609375,2.9197185039520264
56,0.357421875,-0.876220703125,-0.23779296875,5.332437992095947,-1.7596435546875,0.9665935039520264
57,0.361083984375,-0.863037109375,-0.22998046875,5.881754398345947,-0.5999755859375,-1.1696369647979736
58,0.3720703125,-0.890869140625,-0.2373046875,7.529703617095947,0.7427978515625,-2.3293049335479736
59,0.35400390625,-0.89697265625,-0.246337890625,9.360758781433105,1.5972900390625,-2.0241291522979736
60,0.35986328125,-0.8955078125,-0.24560546875,10.398356437683105,2.3907470703125,-0.9865314960479736
61,0.338134765625,-0.879150390625,-0.24072265625,9.910075187683105,1.9024658203125,1.9431560039520264
62,0.359130859375,-0.88232421875,-0.23779296875,6.736246585845947,1.1090087890625,3.4079997539520264
63,0.3515625,-0.866455078125,-0.2353515625,2.8299968242645264,-0.4779052734375,2.9197185039520264
