,aX,aY,aZ,gX,gY,gZ
0,0.9912109375,-2.99560546875,-1.639404296875,-610.2681274414062,355.4180908203125,156.6062469482422
1,1.046142578125,-3.0927734375,-1.6455078125,-573.8301391601562,370.1885986328125,148.9768524169922
2,1.072998046875,-3.0986328125,-1.62841796875,-536.2324829101562,394.5416259765625,103.26151275634766
3,1.07177734375,-3.01806640625,-1.64794921875,-546.6084594726562,413.7677001953125,24.03788185119629
4,1.19775390625,-3.26904296875,-1.78076171875,-566.6890258789062,433.1158447265625,-74.90010833740234
5,1.690185546875,-4.670654296875,-2.281005859375,-561.5010375976562,452.7691650390625,-154.9782257080078
6,1.5185546875,-4.192626953125,-2.08544921875,-534.4624633789062,452.8302001953125,-147.7760772705078
7,1.2431640625,-3.41064453125,-1.773681640625,-522.0723266601562,447.1539306640625,-155.5885772705078
8,1.208984375,-3.20751953125,-1.652099609375,-472.7559509277344,461.6802978515625,-220.7130889892578
9,1.3876953125,-3.74462890625,-1.796630859375,-399.9410095214844,494.3341064453125,-288.2790222167969
10,1.351806640625,-3.739013671875,-1.73046875,-310.1582946777344,515.3302001953125,-311.0451354980469
11,1.350341796875,-3.878662109375,-1.739013671875,-254.9214630126953,506.4801025390625,-302.8664245605469
12,1.353515625,-3.960205078125,-1.742431640625,-254.3111114501953,479.0142822265625,-282.6027526855469
13,1.330810546875,-3.97607421875,-1.712890625,-241.9209747314453,461.6802978515625,-299.5705261230469
14,1.3837890625,-4.304931640625,-1.75341796875,-151.4058380126953,465.3424072265625,-344.5534362792969
15,1.322021484375,-4.244873046875,-1.72900390625,-45.26570510864258,470.8966064453125,-358.2253112792969
16,1.1455078125,-3.784912109375,-1.51904296875,15.037028312683105,454.2340087890625,-351.0231628417969
17,1.093017578125,-3.58935546875,-1.3955078125,-18.22713279724121,401.6827392578125,-372.0802917480469
18,1.194091796875,-3.828125,-1.428466796875,-80.42195892333984,349.9859619140625,-401.1330261230469
19,1.264892578125,-4.12548828125,-1.50634765625,-96.65731048583984,305.6744384765625,-416.6359558105469
