,aX,aY,aZ,gX,gY,gZ
0,0.920166015625,-2.626953125,-0.98095703125,67.52725982666016,-276.7230224609375,-400.0343933105469
1,0.95849609375,-2.589599609375,-1.032958984375,14.853922843933105,-306.8133544921875,-407.4196472167969
2,0.919189453125,-2.407958984375,-0.97607421875,-36.53767776489258,-334.4622802734375,-419.0773620605469
3,0.964111328125,-2.404541015625,-1.037109375,-124.24520111083984,-378.8958740234375,-424.5094909667969
4,1.109619140625,-2.543701171875,-1.204833984375,-206.5816192626953,-424.9163818359375,-396.3112487792969
5,1.2197265625,-2.802490234375,-1.399658203125,-277.6875915527344,-475.7586669921875,-334.7267761230469
6,1.320068359375,-3.179931640625,-1.60009765625,-322.0601501464844,-523.4271240234375,-251.4137725830078
7,1.37451171875,-3.423095703125,-1.70068359375,-320.3511657714844,-556.2640380859375,-150.1564483642578
8,1.34375,-3.39404296875,-1.6533203125,-297.8291931152344,-560.9027099609375,-102.24385833740234
9,1.345458984375,-3.447021484375,-1.642822265625,-275.3072204589844,-556.8743896484375,-63.60860061645508
10,1.384765625,-3.623291015625,-1.675537109375,-248.2686309814453,-559.3768310546875,25.68583106994629
11,1.40625,-3.736328125,-1.65966796875,-213.6616973876953,-557.7288818359375,118.39823150634766
12,1.38330078125,-3.734619140625,-1.596923828125,-161.5987091064453,-544.2401123046875,203.2371063232422
13,1.386474609375,-3.60009765625,-1.4755859375,-72.73152923583984,-496.9989013671875,256.2766418457031
14,1.29736328125,-3.30908203125,-1.330322265625,-10.475666999816895,-450.0628662109375,254.0793914794922
15,1.2314453125,-3.13818359375,-1.235595703125,37.00968551635742,-403.4930419921875,240.4075164794922
16,1.26025390625,-3.110107421875,-1.19580078125,93.89444732666016,-346.3031005859375,242.4216766357422
17,1.108642578125,-2.595947265625,-0.997314453125,138.9384002685547,-306.6302490234375,259.9997863769531
18,1.01171875,-2.27490234375,-0.88623046875,172.0804901123047,-267.9949951171875,278.6155090332031
19,1.11328125,-2.418212890625,-0.94677734375,218.5282440185547,-216.1151123046875,297.1701965332031
20,1.171630859375,-2.598876953125,-1.010009765625,259.1166076660156,-173.4515380859375,303.8230285644531
21,1.20458984375,-2.62109375,-1.048583984375,302.2074279785156,-121.9989013671875,287.7707824707031
22,1.06884765625,-2.32861328125,-0.965576171875,339.8661193847656,-51.3201904296875,242.2385711669922
